M,Michael,3.1203
F,Jessica,2.4039
M,Christopher,2.5375
F,Ashley,2.3889
M,Matthew,2.1653
F,Brittany,1.8969
M,Joshua,2.1039
F,Amanda,1.8488
M,David,1.6805
F,Sarah,1.3951
M,Daniel,1.6703
F,Samantha,1.2446
M,Andrew,1.6612
F,Jennifer,1.2046
M,Justin,1.5673
F,Stephanie,1.1429
M,James,1.5606
F,Lauren,1.0574
M,Robert,1.4346
F,Elizabeth,1.0190
M,Joseph,1.4255
F,Megan,0.9930
M,John,1.4244
F,Nicole,0.9554
M,Ryan,1.3557
F,Emily,0.8696
M,Nicholas,1.3470
F,Amber,0.8413
M,William,1.1773
F,Heather,0.8155
M,Anthony,1.1654
F,Tiffany,0.7890
M,Jonathan,1.1263
F,Danielle,0.7714
M,Brandon,1.1123
F,Rachel,0.7709
M,Kevin,1.0119
F,Melissa,0.7631
M,Kyle,0.9963
F,Kayla,0.7481
M,Eric,0.9053
F,Courtney,0.6754
M,Steven,0.9029
F,Michelle,0.6713
M,Thomas,0.8795
F,Christina,0.6595
M,Brian,0.8638
F,Rebecca,0.6242
M,Zachary,0.8626
F,Laura,0.5893
M,Jacob,0.8508
F,Katherine,0.5730
M,Adam,0.8078
F,Chelsea,0.5647
M,Timothy,0.7837
F,Kimberly,0.5540
M,Benjamin,0.7506
F,Sara,0.4873
M,Tyler,0.7439
F,Jasmine,0.4794
M,Aaron,0.7305
F,Kelsey,0.4646
M,Alexander,0.6929
F,Crystal,0.4571
M,Richard,0.6745
F,Alyssa,0.4540
M,Jeremy,0.6241
F,Erica,0.4530
M,Jason,0.6017
F,Amy,0.4467
M,Charles,0.5844
F,Kristen,0.4419
M,Jeffrey,0.5732
F,Kelly,0.4399
M,Patrick,0.5719
F,Mary,0.4339
M,Sean,0.5676
F,Andrea,0.4221
M,Stephen,0.5601
F,Erin,0.4087
M,Travis,0.5499
F,Brittney,0.3932
M,Mark,0.5400
F,Hannah,0.3931
M,Nathan,0.5204
F,Alexandra,0.3855
M,Jordan,0.5190
F,Victoria,0.3834
M,Cody,0.5162
F,Katie,0.3660
M,Jose,0.4928
F,Allison,0.3657
M,Samuel,0.4822
F,Angela,0.3613
M,Dustin,0.4637
F,Lindsey,0.3548
M,Paul,0.4309
F,Caitlin,0.3527
M,Jesse,0.4226
F,Vanessa,0.3494
M,Scott,0.4224
F,Anna,0.3463
M,Gregory,0.4178
F,Jamie,0.3437
M,Kenneth,0.4082
F,Alicia,0.3422
M,Derek,0.3990
F,Cassandra,0.3363
M,Corey,0.3818
F,Lisa,0.3300
M,Bryan,0.3747
F,Maria,0.3183
M,Jared,0.3348
F,Whitney,0.3166
M,Bradley,0.3329
F,Kathryn,0.3161
M,Austin,0.3285
F,Christine,0.3080
M,Alex,0.3120
F,Kristin,0.3045
M,Cory,0.3078
F,Shannon,0.2841
M,Edward,0.2791
F,Natalie,0.2826
M,Juan,0.2757
F,Lindsay,0.2774
M,Cameron,0.2668
F,Jacqueline,0.2733
M,Shawn,0.2614
F,Kristina,0.2412
M,Peter,0.2581
F,April,0.2377
M,Marcus,0.2575
F,Catherine,0.2287
M,Ian,0.2360
F,Monica,0.2261
M,Evan,0.2350
F,Morgan,0.2223
M,Keith,0.2335
F,Tara,0.2194
M,Shane,0.2319
F,Jenna,0.2178
M,Taylor,0.2317
F,Jordan,0.2149
M,Luis,0.2314
F,Erika,0.2104
M,Chad,0.2253
F,Brooke,0.2082
M,Phillip,0.2253
F,Taylor,0.2043
M,Antonio,0.2251
F,Katelyn,0.2026
M,Carlos,0.2213
F,Brianna,0.2005
M,Christian,0.2205
F,Julie,0.1979
M,George,0.2152
F,Holly,0.1955
M,Vincent,0.2143
F,Meghan,0.1936
M,Brett,0.2111
F,Marissa,0.1905
M,Donald,0.2064
F,Krystal,0.1901
M,Trevor,0.1987
F,Leah,0.1900
M,Nathaniel,0.1966
F,Cynthia,0.1896
M,Ronald,0.1960
F,Veronica,0.1864
M,Raymond,0.1959
F,Diana,0.1850
M,Ethan,0.1935
F,Natasha,0.1841
M,Joel,0.1880
F,Melanie,0.1822
M,Victor,0.1862
F,Patricia,0.1810
M,Casey,0.1838
F,Kathleen,0.1806
M,Caleb,0.1807
F,Bianca,0.1804
M,Douglas,0.1767
F,Alexis,0.1766
M,Mitchell,0.1740
F,Molly,0.1735
M,Seth,0.1734
F,Abigail,0.1708
M,Erik,0.1732
F,Kaitlyn,0.1703
M,Devin,0.1715
F,Julia,0.1692
M,Blake,0.1681
F,Margaret,0.1649
M,Wesley,0.1650
F,Brandi,0.1630
M,Derrick,0.1643
F,Kendra,0.1621
M,Adrian,0.1631
F,Kaitlin,0.1591
M,Philip,0.1586
F,Kara,0.1566
