M,Liam,1.0741
F,Olivia,1.0122
M,Noah,0.9979
F,Emma,0.9382
M,Oliver,0.7278
F,Ava,0.7922
M,William,0.7095
F,Sophia,0.7523
M,Elijah,0.6968
F,Isabella,0.7300
M,James,0.6856
F,Charlotte,0.7207
M,Benjamin,0.6780
F,Amelia,0.7056
M,Lucas,0.6503
F,Mia,0.6810
M,Mason,0.5977
F,Harper,0.5728
M,Ethan,0.5889
F,Evelyn,0.5701
M,Alexander,0.5883
F,Abigail,0.4996
M,Henry,0.5608
F,Emily,0.4506
M,Jacob,0.5595
F,Ella,0.4432
M,Michael,0.5508
F,Elizabeth,0.4303
M,Daniel,0.5503
F,Camila,0.4284
M,Logan,0.5496
F,Luna,0.4254
M,Jackson,0.5292
F,Sofia,0.4035
M,Sebastian,0.5149
F,Avery,0.4011
M,Jack,0.4898
F,Mila,0.4010
M,Aiden,0.4886
F,Aria,0.3880
M,Owen,0.4873
F,Scarlett,0.3864
M,Samuel,0.4839
F,Penelope,0.3674
M,Matthew,0.4819
F,Layla,0.3554
M,Joseph,0.4746
F,Chloe,0.3490
M,Levi,0.4701
F,Victoria,0.3480
M,Mateo,0.4695
F,Madison,0.3439
M,David,0.4661
F,Eleanor,0.3382
M,John,0.4599
F,Grace,0.3326
M,Wyatt,0.4596
F,Nora,0.3236
M,Carter,0.4522
F,Riley,0.3114
M,Julian,0.4401
F,Zoey,0.3100
M,Luke,0.4388
F,Hannah,0.3064
M,Grayson,0.4315
F,Hazel,0.2979
M,Isaac,0.4269
F,Lily,0.2973
M,Jayden,0.4140
F,Ellie,0.2965
M,Theodore,0.4107
F,Violet,0.2955
M,Gabriel,0.4023
F,Lillian,0.2793
M,Anthony,0.4018
F,Zoe,0.2762
M,Dylan,0.3937
F,Stella,0.2724
M,Leo,0.3905
F,Aurora,0.2717
M,Lincoln,0.3894
F,Natalie,0.2623
M,Jaxon,0.3783
F,Emilia,0.2606
M,Asher,0.3659
F,Everly,0.2606
M,Christopher,0.3646
F,Leah,0.2600
M,Josiah,0.3545
F,Aubrey,0.2507
M,Andrew,0.3540
F,Willow,0.2505
M,Thomas,0.3464
F,Addison,0.2454
M,Joshua,0.3444
F,Lucy,0.2438
M,Ezra,0.3400
F,Audrey,0.2430
M,Hudson,0.3385
F,Bella,0.2389
M,Charles,0.3326
F,Nova,0.2356
M,Caleb,0.3324
F,Brooklyn,0.2343
M,Isaiah,0.3222
F,Paisley,0.2327
M,Ryan,0.3189
F,Savannah,0.2276
M,Nathan,0.3169
F,Claire,0.2255
M,Adrian,0.3015
F,Skylar,0.2206
M,Christian,0.3007
F,Isla,0.2206
M,Maverick,0.3001
F,Genesis,0.2199
M,Colton,0.2992
F,Naomi,0.2155
M,Elias,0.2981
F,Elena,0.2151
M,Aaron,0.2886
F,Caroline,0.2140
M,Eli,0.2873
F,Eliana,0.2122
M,Landon,0.2866
F,Anna,0.2089
M,Jonathan,0.2839
F,Maya,0.2075
M,Nolan,0.2821
F,Valentina,0.2075
M,Hunter,0.2804
F,Ruby,0.2034
M,Cameron,0.2738
F,Kennedy,0.2013
M,Connor,0.2693
F,Ivy,0.2010
M,Santiago,0.2634
F,Ariana,0.2003
M,Jeremiah,0.2633
F,Aaliyah,0.1995
M,Ezekiel,0.2562
F,Cora,0.1957
M,Angel,0.2558
F,Madelyn,0.1951
M,Roman,0.2555
F,Alice,0.1935
M,Easton,0.2547
F,Kinsley,0.1916
M,Miles,0.2536
F,Hailey,0.1903
M,Robert,0.2522
F,Gabriella,0.1899
M,Jameson,0.2436
F,Allison,0.1878
M,Nicholas,0.2410
F,Gianna,0.1870
M,Greyson,0.2385
F,Serenity,0.1868
M,Cooper,0.2373
F,Samantha,0.1838
M,Ian,0.2371
F,Sarah,0.1803
M,Carson,0.2355
F,Autumn,0.1789
M,Axel,0.2347
F,Quinn,0.1751
M,Jaxson,0.2343
F,Eva,0.1736
M,Dominic,0.2310
F,Piper,0.1736
M,Leonardo,0.2309
F,Sophie,0.1733
M,Luca,0.2306
F,Sadie,0.1725
M,Austin,0.2289
F,Delilah,0.1719
M,Jordan,0.2256
F,Josephine,0.1694
M,Adam,0.2184
F,Nevaeh,0.1690
M,Xavier,0.2180
F,Adeline,0.1678
M,Jose,0.2152
F,Arya,0.1669
M,Jace,0.2131
F,Emery,0.1644
M,Everett,0.2126
F,Lydia,0.1638
M,Declan,0.2070
F,Clara,0.1607
M,Evan,0.2065
F,Vivian,0.1597
M,Kayden,0.2036
F,Madeline,0.1563
M,Parker,0.2032
F,Peyton,0.1562
M,Wesley,0.1955
F,Julia,0.1522
M,Kai,0.1948
F,Rylee,0.1517
M,Brayden,0.1915
F,Brielle,0.1511
M,Bryson,0.1889
F,Reagan,0.1505
M,Weston,0.1867
F,Natalia,0.1493
M,Jason,0.1862
F,Jade,0.1483
M,Emmett,0.1855
F,Athena,0.1482
M,Sawyer,0.1852
F,Maria,0.1481
M,Silas,0.1850
F,Leilani,0.1473
M,Bennett,0.1836
