M,Noah,0.9436
F,Emma,1.0716
M,Liam,0.9021
F,Olivia,1.0141
M,Mason,0.8405
F,Sophia,0.9533
M,Jacob,0.8251
F,Isabella,0.8752
M,William,0.8222
F,Ava,0.8038
M,Ethan,0.7684
F,Mia,0.6917
M,Michael,0.7557
F,Emily,0.6473
M,Alexander,0.7536
F,Abigail,0.6188
M,James,0.7054
F,Madison,0.5283
M,Daniel,0.6812
F,Charlotte,0.5177
M,Elijah,0.6765
F,Harper,0.4917
M,Benjamin,0.6747
F,Sofia,0.4912
M,Logan,0.6671
F,Avery,0.4899
M,Aiden,0.6551
F,Elizabeth,0.4898
M,Jayden,0.6340
F,Amelia,0.4502
M,Matthew,0.6313
F,Evelyn,0.4476
M,David,0.5973
F,Ella,0.4380
M,Jackson,0.5973
F,Chloe,0.4372
M,Lucas,0.5941
F,Victoria,0.4093
M,Joseph,0.5924
F,Grace,0.3912
M,Anthony,0.5661
F,Aubrey,0.3903
M,Andrew,0.5457
F,Zoey,0.3798
M,Samuel,0.5376
F,Natalie,0.3638
M,Gabriel,0.5338
F,Addison,0.3579
M,Joshua,0.5332
F,Lillian,0.3541
M,John,0.5224
F,Brooklyn,0.3491
M,Carter,0.5219
F,Lily,0.3468
M,Luke,0.5134
F,Hannah,0.3370
M,Dylan,0.5087
F,Layla,0.3303
M,Christopher,0.5062
F,Scarlett,0.3073
M,Isaac,0.4876
F,Aria,0.3032
M,Oliver,0.4612
F,Zoe,0.3008
M,Henry,0.4610
F,Samantha,0.2932
M,Sebastian,0.4548
F,Anna,0.2914
M,Caleb,0.4511
F,Leah,0.2869
M,Owen,0.4470
F,Audrey,0.2848
M,Ryan,0.4439
F,Ariana,0.2812
M,Nathan,0.4388
F,Savannah,0.2802
M,Wyatt,0.4339
F,Allison,0.2801
M,Hunter,0.4310
F,Arianna,0.2697
M,Jack,0.4274
F,Camila,0.2671
M,Christian,0.4133
F,Gabriella,0.2611
M,Landon,0.4022
F,Penelope,0.2603
M,Jonathan,0.3963
F,Claire,0.2566
M,Levi,0.3936
F,Aaliyah,0.2502
M,Jaxon,0.3763
F,Sadie,0.2489
M,Julian,0.3749
F,Riley,0.2454
M,Isaiah,0.3726
F,Skylar,0.2441
M,Eli,0.3660
F,Nora,0.2425
M,Aaron,0.3614
F,Sarah,0.2407
M,Charles,0.3592
F,Hailey,0.2362
M,Connor,0.3531
F,Kaylee,0.2325
M,Cameron,0.3449
F,Paisley,0.2300
M,Thomas,0.3435
F,Kennedy,0.2299
M,Jeremiah,0.3363
F,Ellie,0.2294
M,Jordan,0.3358
F,Peyton,0.2276
M,Nicholas,0.3308
F,Annabelle,0.2230
M,Evan,0.3282
F,Caroline,0.2223
M,Adrian,0.3270
F,Serenity,0.2220
M,Robert,0.3246
F,Madelyn,0.2206
M,Gavin,0.3234
F,Lucy,0.2198
M,Brayden,0.3217
F,Aubree,0.2186
M,Grayson,0.3212
F,Alexa,0.2174
M,Josiah,0.3159
F,Nevaeh,0.2171
M,Colton,0.3123
F,Alexis,0.2169
M,Angel,0.3081
F,Stella,0.2149
M,Austin,0.3081
F,Violet,0.2142
M,Jace,0.3074
F,Genesis,0.2131
M,Dominic,0.3056
F,Mackenzie,0.2125
M,Kevin,0.2881
F,Bella,0.2095
M,Brandon,0.2853
F,Autumn,0.2083
M,Tyler,0.2852
F,Mila,0.2077
M,Parker,0.2792
F,Kylie,0.2026
M,Ayden,0.2747
F,Maya,0.2021
M,Jason,0.2717
F,Piper,0.1978
M,Jose,0.2678
F,Alyssa,0.1962
M,Ian,0.2666
F,Taylor,0.1951
M,Chase,0.2617
F,Eleanor,0.1912
M,Adam,0.2604
F,Faith,0.1907
M,Hudson,0.2559
F,Naomi,0.1899
M,Nolan,0.2544
F,Melanie,0.1891
M,Zachary,0.2531
F,Eva,0.1885
M,Easton,0.2435
F,Katherine,0.1885
M,Blake,0.2415
F,Lydia,0.1864
M,Jaxson,0.2410
F,Brianna,0.1848
M,Cooper,0.2367
F,Julia,0.1842
M,Lincoln,0.2355
F,Ashley,0.1820
M,Xavier,0.2334
F,Khloe,0.1815
M,Bentley,0.2331
F,Madeline,0.1761
M,Kayden,0.2310
F,Ruby,0.1753
M,Carson,0.2256
F,Sophie,0.1734
M,Asher,0.2112
F,Alexandra,0.1694
M,Brody,0.2112
F,London,0.1682
M,Nathaniel,0.2104
F,Lauren,0.1582
M,Ryder,0.2004
F,Gianna,0.1576
M,Justin,0.1968
F,Isabelle,0.1575
M,Leo,0.1938
F,Vivian,0.1567
M,Tristan,0.1915
F,Alice,0.1562
M,Juan,0.1906
F,Jasmine,0.1553
M,Luis,0.1906
F,Hadley,0.1542
M,Camden,0.1900
F,Kayla,0.1540
M,Damian,0.1895
F,Morgan,0.1537
M,Elias,0.1846
F,Cora,0.1517
M,Vincent,0.1837
F,Bailey,0.1507
M,Jase,0.1830
F,Hazel,0.1486
M,Mateo,0.1828
F,Kimberly,0.1485
M,Maxwell,0.1825
F,Reagan,0.1484
M,Miles,0.1800
F,Clara,0.1462
